"year","name","percent","sex"
2008,"Fiona",0.000463,"girl"
2008,"Phoebe",0.000461,"girl"
2008,"Nayeli",0.000459,"girl"
2008,"Paola",0.000459,"girl"
2008,"Kaelyn",0.000458,"girl"
2008,"Selena",0.000456,"girl"
2008,"Audrina",0.000452,"girl"
2008,"Rebekah",0.000451,"girl"
2008,"Carolina",0.000447,"girl"
2008,"Janiyah",0.000444,"girl"
2008,"Michaela",0.000442,"girl"
2008,"Penelope",0.000441,"girl"
2008,"Janiya",0.000441,"girl"
2008,"Anastasia",0.000439,"girl"
2008,"Adeline",0.000438,"girl"
2008,"Ruth",0.000437,"girl"
2008,"Sasha",0.000437,"girl"
2008,"Denise",0.000433,"girl"
2008,"Holly",0.00043,"girl"
2008,"Madisyn",0.000428,"girl"
2008,"Hanna",0.000428,"girl"
2008,"Tatum",0.000427,"girl"
2008,"Marlee",0.000427,"girl"
2008,"Nataly",0.000426,"girl"
2008,"Helen",0.000425,"girl"
2008,"Janelle",0.000425,"girl"
2008,"Lizbeth",0.000425,"girl"
2008,"Serena",0.000423,"girl"
2008,"Anya",0.000423,"girl"
2008,"Jaslene",0.000423,"girl"
2008,"Kaylin",0.000418,"girl"
2008,"Jazlyn",0.000416,"girl"
2008,"Nancy",0.000412,"girl"
2008,"Lindsay",0.000408,"girl"
2008,"Desiree",0.000407,"girl"
2008,"Hayley",0.000407,"girl"
2008,"Itzel",0.000407,"girl"
2008,"Imani",0.000404,"girl"
2008,"Madelynn",0.000401,"girl"
2008,"Asia",4e-04,"girl"
2008,"Kadence",0.000399,"girl"
2008,"Madyson",0.000399,"girl"
2008,"Talia",0.000399,"girl"
2008,"Jane",0.000398,"girl"
2008,"Kayden",0.000398,"girl"
2008,"Annie",0.000397,"girl"
2008,"Amari",0.000397,"girl"
2008,"Bridget",0.000394,"girl"
2008,"Raegan",0.000392,"girl"
2008,"Jadyn",0.000391,"girl"
2008,"Celeste",0.000389,"girl"
2008,"Jimena",0.000389,"girl"
2008,"Luna",0.000387,"girl"
2008,"Yasmin",0.000387,"girl"
2008,"Emilia",0.000386,"girl"
2008,"Annika",0.000385,"girl"
2008,"Estrella",0.000384,"girl"
2008,"Sarai",0.000384,"girl"
2008,"Lacey",0.000382,"girl"
2008,"Ayla",0.000382,"girl"
2008,"Alessandra",0.00038,"girl"
2008,"Willow",0.000378,"girl"
2008,"Nyla",0.000376,"girl"
2008,"Dayana",0.000375,"girl"
2008,"Lilah",0.000374,"girl"
2008,"Lilliana",0.000373,"girl"
2008,"Natasha",0.000373,"girl"
2008,"Hadley",0.000373,"girl"
2008,"Harley",0.000373,"girl"
2008,"Priscilla",0.000373,"girl"
2008,"Claudia",0.000372,"girl"
2008,"Allisson",0.000371,"girl"
2008,"Baylee",0.00037,"girl"
2008,"Brenna",0.00037,"girl"
2008,"Brittany",0.000369,"girl"
2008,"Skyler",0.000369,"girl"
2008,"Fernanda",0.000368,"girl"
2008,"Danna",0.000366,"girl"
2008,"Melany",0.000358,"girl"
2008,"Cali",0.000356,"girl"
2008,"Lia",0.000356,"girl"
2008,"Macie",0.000356,"girl"
2008,"Lyric",0.000354,"girl"
2008,"Logan",0.000353,"girl"
2008,"Gloria",0.000352,"girl"
2008,"Lana",0.000352,"girl"
2008,"Mylee",0.000352,"girl"
2008,"Cindy",0.000352,"girl"
2008,"Lilian",0.000351,"girl"
2008,"Amira",0.00035,"girl"
2008,"Anahi",0.00035,"girl"
2008,"Alissa",0.000348,"girl"
2008,"Anaya",0.000348,"girl"
2008,"Lena",0.000348,"girl"
2008,"Ainsley",0.000346,"girl"
2008,"Sandra",0.000346,"girl"
2008,"Noelle",0.000343,"girl"
2008,"Marisol",0.000342,"girl"
2008,"Meredith",0.00034,"girl"
2008,"Kailyn",0.000339,"girl"
2008,"Lesly",0.000338,"girl"
2008,"Johanna",0.000338,"girl"
2008,"Diamond",0.000337,"girl"
2008,"Evangeline",0.000336,"girl"
2008,"Juliet",0.000336,"girl"
2008,"Kathleen",0.000334,"girl"
2008,"Meghan",0.000334,"girl"
2008,"Paisley",0.000334,"girl"
2008,"Athena",0.000332,"girl"
2008,"Hailee",0.000332,"girl"
2008,"Rosa",0.000332,"girl"
2008,"Wendy",0.00033,"girl"
2008,"Emilee",0.00033,"girl"
2008,"Sage",0.00033,"girl"
2008,"Alanna",0.000329,"girl"
2008,"Elaina",0.000328,"girl"
2008,"Cara",0.000327,"girl"
2008,"Nia",0.000327,"girl"
2008,"Paris",0.000327,"girl"
2008,"Casey",0.000326,"girl"
2008,"Dana",0.000326,"girl"
2008,"Emery",0.000325,"girl"
2008,"Rowan",0.000325,"girl"
2008,"Aubrie",0.000324,"girl"
2008,"Kaitlin",0.000323,"girl"
2008,"Jaden",0.000323,"girl"
2008,"Kenzie",0.000323,"girl"
2008,"Kiana",0.000322,"girl"
2008,"Viviana",0.00032,"girl"
2008,"Norah",0.00032,"girl"
2008,"Lauryn",0.000318,"girl"
2008,"Perla",0.000318,"girl"
2008,"Amiyah",0.000318,"girl"
2008,"Alyson",0.000316,"girl"
2008,"Rachael",0.000316,"girl"
2008,"Shannon",0.000315,"girl"
2008,"Aileen",0.000313,"girl"
2008,"Miracle",0.000313,"girl"
2008,"Lillie",0.000311,"girl"
2008,"Danika",0.00031,"girl"
2008,"Heather",0.00031,"girl"
2008,"Kassidy",0.000309,"girl"
2008,"Taryn",0.000309,"girl"
2008,"Tori",0.000309,"girl"
2008,"Francesca",0.000308,"girl"
2008,"Kristen",0.000308,"girl"
2008,"Amya",0.000307,"girl"
2008,"Elle",0.000306,"girl"
2008,"Kristina",0.000306,"girl"
2008,"Cheyanne",0.000304,"girl"
2008,"Haylie",0.000304,"girl"
2008,"Patricia",0.000303,"girl"
2008,"Anne",0.000301,"girl"
2008,"Samara",0.000301,"girl"
2008,"Skye",0.000299,"girl"
2008,"Kali",0.000299,"girl"
2008,"America",0.000297,"girl"
2008,"Lexie",0.000297,"girl"
2008,"Parker",0.000297,"girl"
2008,"Halle",0.000296,"girl"
2008,"Londyn",0.000295,"girl"
2008,"Abbigail",0.000294,"girl"
2008,"Linda",0.000293,"girl"
2008,"Hallie",0.000292,"girl"
2008,"Saniya",0.000291,"girl"
2008,"Bryanna",0.00029,"girl"
2008,"Bailee",0.000289,"girl"
2008,"Jaylynn",0.000288,"girl"
2008,"Mckayla",0.000288,"girl"
2008,"Quinn",0.000288,"girl"
2008,"Jaelynn",0.000286,"girl"
2008,"Jaida",0.000286,"girl"
2008,"Caylee",0.000285,"girl"
2008,"Jaiden",0.000284,"girl"
2008,"Melina",0.000284,"girl"
2008,"Abril",0.000283,"girl"
2008,"Sidney",0.000282,"girl"
2008,"Kassandra",0.000281,"girl"
2008,"Elisabeth",0.000279,"girl"
2008,"Adalyn",0.000278,"girl"
2008,"Kaylynn",0.000278,"girl"
2008,"Mercedes",0.000278,"girl"
2008,"Yesenia",0.000278,"girl"
2008,"Elliana",0.000277,"girl"
2008,"Brylee",0.000276,"girl"
2008,"Dylan",0.000276,"girl"
2008,"Isabela",0.000276,"girl"
2008,"Ryan",0.000276,"girl"
2008,"Ashlee",0.000275,"girl"
2008,"Daphne",0.000275,"girl"
2008,"Kenya",0.000274,"girl"
2008,"Marina",0.000274,"girl"
2008,"Christine",0.000274,"girl"
2008,"Mikaela",0.000273,"girl"
2008,"Kaitlynn",0.000273,"girl"
2008,"Justice",0.000272,"girl"
2008,"Saniyah",0.000272,"girl"
2008,"Jaliyah",0.000271,"girl"
2008,"Ingrid",0.000271,"girl"
2008,"Marie",0.00027,"girl"
2008,"Natalee",0.00027,"girl"
2008,"Joy",0.000269,"girl"
2008,"Juliette",0.000269,"girl"
2008,"Simone",0.000269,"girl"
2008,"Adelaide",0.000268,"girl"
2008,"Krystal",0.000267,"girl"
2008,"Kennedi",0.000267,"girl"
2008,"Mila",0.000267,"girl"
2008,"Tamia",0.000267,"girl"
2008,"Addisyn",0.000266,"girl"
2008,"Aylin",0.000266,"girl"
2008,"Dayanara",0.000266,"girl"
2008,"Sylvia",0.000264,"girl"
2008,"Clarissa",0.000263,"girl"
2008,"Maritza",0.000263,"girl"
2008,"Virginia",0.000263,"girl"
2008,"Braelyn",0.000262,"girl"
2008,"Jolie",0.000262,"girl"
2008,"Jaidyn",0.000261,"girl"
2008,"Kinsley",0.000261,"girl"
2008,"Kirsten",0.000261,"girl"
2008,"Laney",0.000261,"girl"
2008,"Marilyn",0.000261,"girl"
2008,"Whitney",0.00026,"girl"
2008,"Janessa",0.000259,"girl"
2008,"Raquel",0.000259,"girl"
2008,"Anika",0.000258,"girl"
2008,"Kamila",0.000258,"girl"
2008,"Aria",0.000257,"girl"
2008,"Rubi",0.000257,"girl"
2008,"Adelyn",0.000256,"girl"
2008,"Amara",0.000256,"girl"
2008,"Ayanna",0.000256,"girl"
2008,"Teresa",0.000256,"girl"
2008,"Zariah",0.000256,"girl"
2008,"Kaleigh",0.000255,"girl"
2008,"Amani",0.000255,"girl"
2008,"Carla",0.000255,"girl"
2008,"Yareli",0.000255,"girl"
2008,"Gwendolyn",0.000254,"girl"
2008,"Paulina",0.000254,"girl"
2008,"Nathalie",0.000254,"girl"
2008,"Annabella",0.000253,"girl"
2008,"Jaylin",0.000253,"girl"
2008,"Tabitha",0.000253,"girl"
2008,"Deanna",0.000253,"girl"
2008,"Madalynn",0.000252,"girl"
2008,"Journey",0.000251,"girl"
2008,"Aiyana",0.000251,"girl"
2008,"Skyla",0.00025,"girl"
2008,"Yaretzi",0.00025,"girl"
2008,"Ada",0.000249,"girl"
2008,"Liana",0.000247,"girl"
2008,"Karlee",0.000246,"girl"
2008,"Jenny",0.000245,"girl"
2008,"Myla",0.000245,"girl"
2008,"Cristina",0.000245,"girl"
2008,"Myah",0.000244,"girl"
2008,"Lisa",0.000244,"girl"
2008,"Tania",0.000243,"girl"
2008,"Isis",0.000241,"girl"
2008,"Jayleen",0.000241,"girl"
2008,"Jordin",0.000241,"girl"
2008,"Arely",0.00024,"girl"
2008,"Azul",0.00024,"girl"
2008,"Helena",0.00024,"girl"
2008,"Aryanna",0.000239,"girl"
2008,"Jaqueline",0.000239,"girl"
2008,"Lucille",0.000239,"girl"
2008,"Destinee",0.000238,"girl"
2008,"Martha",0.000238,"girl"
2008,"Zoie",0.000238,"girl"
2008,"Arielle",0.000237,"girl"
2008,"Liberty",0.000237,"girl"
2008,"Marlene",0.000237,"girl"
2008,"Elisa",0.000237,"girl"
2008,"Isla",0.000237,"girl"
2008,"Noemi",0.000237,"girl"
2008,"Raven",0.000236,"girl"
2008,"Jessie",0.000235,"girl"
2008,"Aleah",0.000235,"girl"
2008,"Kailee",0.000235,"girl"
2008,"Kaliyah",0.000235,"girl"
2008,"Lilyana",0.000235,"girl"
2008,"Haven",0.000234,"girl"
2008,"Tara",0.000234,"girl"
2008,"Giana",0.000234,"girl"
2008,"Camilla",0.000233,"girl"
2008,"Maliyah",0.000233,"girl"
2008,"Irene",0.000233,"girl"
2008,"Carley",0.000232,"girl"
2008,"Maeve",0.000232,"girl"
2008,"Lea",0.000231,"girl"
2008,"Macey",0.000231,"girl"
2008,"Sharon",0.000231,"girl"
2008,"Alisha",0.00023,"girl"
2008,"Marisa",0.00023,"girl"
2008,"Jaylene",0.00023,"girl"
2008,"Kaya",0.000229,"girl"
2008,"Scarlet",0.000229,"girl"
2008,"Siena",0.000229,"girl"
2008,"Adyson",0.000229,"girl"
2008,"Maia",0.000229,"girl"
2008,"Shiloh",0.000228,"girl"
2008,"Tiana",0.000228,"girl"
2008,"Jaycee",0.000227,"girl"
2008,"Gisselle",0.000225,"girl"
2008,"Yazmin",0.000225,"girl"
2008,"Eve",0.000225,"girl"
2008,"Shyanne",0.000225,"girl"
2008,"Arabella",0.000224,"girl"
2008,"Sherlyn",0.000224,"girl"
2008,"Sariah",0.000224,"girl"
2008,"Amiya",0.000223,"girl"
2008,"Kiersten",0.000223,"girl"
2008,"Madilynn",0.000223,"girl"
2008,"Shania",0.000223,"girl"
2008,"Aleena",0.000223,"girl"
2008,"Finley",0.000223,"girl"
2008,"Kinley",0.000222,"girl"
2008,"Kaia",0.000222,"girl"
2008,"Aliya",0.000221,"girl"
2008,"Taliyah",0.000221,"girl"
2008,"Pamela",0.00022,"girl"
2008,"Yoselin",0.000219,"girl"
2008,"Ellen",0.000218,"girl"
2008,"Carlie",0.000218,"girl"
2008,"Monserrat",0.000217,"girl"
2008,"Jakayla",0.000217,"girl"
2008,"Reyna",0.000216,"girl"
2008,"Yaritza",0.000216,"girl"
2008,"Carolyn",0.000215,"girl"
2008,"Clare",0.000215,"girl"
2008,"Lorelei",0.000215,"girl"
2008,"Paula",0.000214,"girl"
2008,"Zaria",0.000214,"girl"
2008,"Gracelyn",0.000213,"girl"
2008,"Kasey",0.000213,"girl"
2008,"Regan",0.000213,"girl"
2008,"Alena",0.000213,"girl"
2008,"Angelique",0.000213,"girl"
2008,"Regina",0.000213,"girl"
2008,"Britney",0.000212,"girl"
2008,"Emilie",0.000212,"girl"
2008,"Mariam",0.000212,"girl"
2008,"Jaylee",0.00021,"girl"
2008,"Julianne",0.00021,"girl"
2008,"Greta",0.000209,"girl"
2008,"Elyse",0.000209,"girl"
2008,"Lainey",0.000209,"girl"
2008,"Kallie",0.000208,"girl"
2008,"Felicity",0.000208,"girl"
2008,"Zion",0.000208,"girl"
2008,"Aspen",0.000207,"girl"
2008,"Carlee",0.000207,"girl"
2008,"Annalise",0.000206,"girl"
2008,"Iliana",0.000205,"girl"
2008,"Larissa",0.000205,"girl"
2008,"Akira",0.000203,"girl"
2008,"Sonia",0.000203,"girl"
2008,"Catalina",0.000203,"girl"
2008,"Phoenix",0.000203,"girl"
2008,"Joslyn",0.000202,"girl"
2008,"Anabelle",0.000202,"girl"
2008,"Mollie",0.000201,"girl"
2008,"Susan",0.000201,"girl"
2008,"Judith",2e-04,"girl"
2008,"Destiney",2e-04,"girl"
2008,"Hillary",2e-04,"girl"
2008,"Janet",0.000199,"girl"
2008,"Katrina",0.000199,"girl"
2008,"Mareli",0.000199,"girl"
2008,"Ansley",0.000199,"girl"
2008,"Kaylyn",0.000199,"girl"
2008,"Alexus",0.000199,"girl"
2008,"Gia",0.000199,"girl"
2008,"Maci",0.000198,"girl"
2008,"Elsa",0.000198,"girl"
2008,"Stacy",0.000198,"girl"
2008,"Kaylen",0.000197,"girl"
2008,"Carissa",0.000197,"girl"
2008,"Haleigh",0.000197,"girl"
2008,"Lorena",0.000197,"girl"
2008,"Jazlynn",0.000196,"girl"
2008,"Milagros",0.000196,"girl"
2008,"Luz",0.000196,"girl"
2008,"Leanna",0.000195,"girl"
2008,"Renee",0.000195,"girl"
2008,"Shaniya",0.000195,"girl"
2008,"Charlie",0.000194,"girl"
2008,"Abbie",0.000193,"girl"
2008,"Cailyn",0.000193,"girl"
2008,"Cherish",0.000193,"girl"
2008,"Elsie",0.000193,"girl"
2008,"Jazmyn",0.000193,"girl"
2008,"Elaine",0.000192,"girl"
2008,"Emmalee",0.000192,"girl"
2008,"Luciana",0.000192,"girl"
2008,"Dahlia",0.000191,"girl"
2008,"Jamya",0.000191,"girl"
2008,"Belinda",0.00019,"girl"
2008,"Mariyah",0.00019,"girl"
2008,"Chaya",0.000189,"girl"
2008,"Dayami",0.000189,"girl"
2008,"Rhianna",0.000189,"girl"
2008,"Yadira",0.000189,"girl"
2008,"Aryana",0.000188,"girl"
2008,"Rosemary",0.000188,"girl"
2008,"Armani",0.000187,"girl"
2008,"Cecelia",0.000187,"girl"
2008,"Celia",0.000187,"girl"
2008,"Barbara",0.000187,"girl"
2008,"Cristal",0.000187,"girl"
2008,"Eileen",0.000187,"girl"
2008,"Rayna",0.000186,"girl"
2008,"Campbell",0.000185,"girl"
2008,"Amina",0.000185,"girl"
2008,"Aisha",0.000184,"girl"
2008,"Amirah",0.000184,"girl"
2008,"Ally",0.000183,"girl"
2008,"Araceli",0.000183,"girl"
2008,"Averie",0.000183,"girl"
2008,"Mayra",0.000183,"girl"
2008,"Sanaa",0.000183,"girl"
2008,"Patience",0.000182,"girl"
2008,"Leyla",0.000182,"girl"
2008,"Selah",0.000182,"girl"
2008,"Zara",0.000182,"girl"
2008,"Chanel",0.000181,"girl"
2008,"Kaiya",0.000181,"girl"
2008,"Keyla",0.000181,"girl"
2008,"Miah",0.000181,"girl"
2008,"Aimee",0.000181,"girl"
2008,"Giovanna",0.000181,"girl"
2008,"Amelie",0.00018,"girl"
2008,"Kelsie",0.00018,"girl"
2008,"Alisson",0.00018,"girl"
2008,"Angeline",0.00018,"girl"
2008,"Dominique",0.00018,"girl"
2008,"Adrienne",0.000179,"girl"
2008,"Brisa",0.000178,"girl"
2008,"Cierra",0.000178,"girl"
2008,"Paloma",0.000178,"girl"
2008,"Isabell",0.000177,"girl"
2008,"Precious",0.000177,"girl"
2008,"Alma",0.000176,"girl"
2008,"Charity",0.000175,"girl"
2008,"Jacquelyn",0.000175,"girl"
2008,"Janae",0.000175,"girl"
2008,"Frances",0.000175,"girl"
2008,"Shyla",0.000175,"girl"
2008,"Janiah",0.000174,"girl"
2008,"Kierra",0.000173,"girl"
2008,"Karlie",0.000173,"girl"
2008,"Annabel",0.000172,"girl"
2008,"Jacey",0.000172,"girl"
2008,"Karissa",0.000172,"girl"
2008,"Jaylah",0.000172,"girl"
2008,"Xiomara",0.000172,"girl"
2008,"Edith",0.000171,"girl"
2008,"Marianna",0.000171,"girl"
2008,"Damaris",0.000171,"girl"
2008,"Deborah",0.000171,"girl"
2008,"Jaylyn",0.000171,"girl"
2008,"Evelin",0.00017,"girl"
2008,"Mara",0.00017,"girl"
2008,"Olive",0.00017,"girl"
2008,"Ayana",0.000169,"girl"
2008,"India",0.000169,"girl"
2008,"Kendal",0.000169,"girl"
2008,"Kayley",0.000169,"girl"
2008,"Tamara",0.000168,"girl"
2008,"Briley",0.000168,"girl"
2008,"Charlee",0.000168,"girl"
2008,"Nylah",0.000168,"girl"
2008,"Abbey",0.000167,"girl"
2008,"Moriah",0.000167,"girl"
2008,"Saige",0.000166,"girl"
2008,"Savanah",0.000166,"girl"
2008,"Giada",0.000166,"girl"
2008,"Hana",0.000166,"girl"
2008,"Lizeth",0.000165,"girl"
2008,"Matilda",0.000165,"girl"
2008,"Ann",0.000164,"girl"
2008,"Jazlene",0.000164,"girl"
2008,"Gillian",0.000164,"girl"
2008,"Beatrice",0.000163,"girl"
2008,"Ireland",0.000163,"girl"
2008,"Karly",0.000163,"girl"
2008,"Mylie",0.000163,"girl"
2008,"Yasmine",0.000163,"girl"
2008,"Ashly",0.000162,"girl"
2008,"Kenna",0.000162,"girl"
2008,"Maleah",0.000162,"girl"
2008,"Corinne",0.000162,"girl"
2008,"Keely",0.000162,"girl"
2008,"Tanya",0.000162,"girl"
2008,"Tianna",0.000161,"girl"
2008,"Adalynn",0.00016,"girl"
2008,"Ryann",0.00016,"girl"
2008,"Salma",0.00016,"girl"
2008,"Areli",0.000159,"girl"
2008,"Karma",0.000159,"girl"
2008,"Shyann",0.000159,"girl"
2008,"Kaley",0.000159,"girl"
2008,"Theresa",0.000159,"girl"
2008,"Evie",0.000158,"girl"
2008,"Gina",0.000158,"girl"
2008,"Roselyn",0.000158,"girl"
2008,"Kaila",0.000157,"girl"
2008,"Jaylen",0.000157,"girl"
2008,"Natalya",0.000157,"girl"
2008,"Meadow",0.000156,"girl"
2008,"Rayne",0.000156,"girl"
2008,"Aliza",0.000155,"girl"
2008,"Yuliana",0.000155,"girl"
2008,"June",0.000155,"girl"
2008,"Lilianna",0.000155,"girl"
2008,"Nathaly",0.000155,"girl"
2008,"Ali",0.000154,"girl"
2008,"Alisa",0.000154,"girl"
2008,"Aracely",0.000154,"girl"
2008,"Belen",0.000154,"girl"
2008,"Tess",0.000154,"girl"
2008,"Jocelynn",0.000154,"girl"
2008,"Litzy",0.000154,"girl"
2008,"Makena",0.000154,"girl"
2008,"Abagail",0.000153,"girl"
2008,"Giuliana",0.000152,"girl"
2008,"Joyce",0.000152,"girl"
2008,"Libby",0.000152,"girl"
2008,"Lillianna",0.000152,"girl"
2008,"Thalia",0.000152,"girl"
2008,"Tia",0.000152,"girl"
2008,"Sarahi",0.000152,"girl"
2008,"Zaniyah",0.000152,"girl"
2008,"Kristin",0.000151,"girl"
2008,"Lorelai",0.000151,"girl"
2008,"Mattie",0.000151,"girl"
2008,"Taniya",0.000151,"girl"
2008,"Jaslyn",0.000151,"girl"
2008,"Gemma",0.00015,"girl"
2008,"Valery",0.00015,"girl"
2008,"Lailah",0.00015,"girl"
2008,"Mckinley",0.00015,"girl"
2008,"Micah",0.00015,"girl"
2008,"Deja",0.000149,"girl"
2008,"Frida",0.000149,"girl"
2008,"Brynlee",0.000149,"girl"
2008,"Jewel",0.000149,"girl"
2008,"Krista",0.000149,"girl"
2008,"Mira",0.000149,"girl"
2008,"Yamilet",0.000149,"girl"
2008,"Adison",0.000148,"girl"
2008,"Carina",0.000148,"girl"
2008,"Karli",0.000147,"girl"
2008,"Magdalena",0.000147,"girl"
2008,"Stephany",0.000147,"girl"
2008,"Charlize",0.000146,"girl"
2008,"Raelynn",0.000146,"girl"
2008,"Aliana",0.000146,"girl"
2008,"Cassie",0.000146,"girl"
2008,"Mina",0.000146,"girl"
2008,"Karley",0.000145,"girl"
2008,"Shirley",0.000145,"girl"
2008,"Marlie",0.000145,"girl"
2008,"Alani",0.000144,"girl"
2008,"Taniyah",0.000144,"girl"
2008,"Cloe",0.000144,"girl"
2008,"Sanai",0.000144,"girl"
2008,"Lina",0.000144,"girl"
2008,"Nola",0.000144,"girl"
2008,"Anabella",0.000143,"girl"
2008,"Dalia",0.000143,"girl"
2008,"Raina",0.000143,"girl"
2008,"Mariela",0.000143,"girl"
2008,"Ariella",0.000142,"girl"
2008,"Bria",0.000142,"girl"
2008,"Kamari",0.000142,"girl"
2008,"Monique",0.000142,"girl"
2008,"Ashleigh",0.000142,"girl"
2008,"Reina",0.000142,"girl"
2008,"Alia",0.000141,"girl"
2008,"Ashanti",0.000141,"girl"
2008,"Lara",0.000141,"girl"
2008,"Lilia",0.000141,"girl"
2008,"Justine",0.000141,"girl"
2008,"Leia",0.000141,"girl"
2008,"Maribel",0.000141,"girl"
2008,"Abigayle",0.00014,"girl"
2008,"Tiara",0.00014,"girl"
2008,"Alannah",0.00014,"girl"
2008,"Princess",0.00014,"girl"
2008,"Sydnee",0.00014,"girl"
2008,"Kamora",0.000139,"girl"
2008,"Paityn",0.000139,"girl"
2008,"Payten",0.000139,"girl"
2008,"Naima",0.000139,"girl"
2008,"Gretchen",0.000137,"girl"
2008,"Heidy",0.000137,"girl"
2008,"Nyasia",0.000137,"girl"
2008,"Livia",0.000137,"girl"
2008,"Marin",0.000137,"girl"
2008,"Shaylee",0.000137,"girl"
2008,"Maryjane",0.000136,"girl"
2008,"Laci",0.000136,"girl"
2008,"Nathalia",0.000136,"girl"
2008,"Azaria",0.000135,"girl"
2008,"Anabel",0.000135,"girl"
2008,"Chasity",0.000135,"girl"
2008,"Emmy",0.000135,"girl"
2008,"Izabelle",0.000135,"girl"
2008,"Denisse",0.000134,"girl"
2008,"Emelia",0.000134,"girl"
2008,"Mireya",0.000134,"girl"
2008,"Shea",0.000134,"girl"
2008,"Amiah",0.000134,"girl"
2008,"Dixie",0.000134,"girl"
2008,"Maren",0.000134,"girl"
2008,"Averi",0.000133,"girl"
2008,"Esperanza",0.000133,"girl"
2008,"Micaela",0.000133,"girl"
2008,"Selina",0.000133,"girl"
2008,"Alyvia",0.000133,"girl"
2008,"Chana",0.000133,"girl"
2008,"Avah",0.000132,"girl"
2008,"Donna",0.000132,"girl"
2008,"Kaylah",0.000132,"girl"
2008,"Ashtyn",0.000131,"girl"
2008,"Karsyn",0.000131,"girl"
2008,"Makaila",0.000131,"girl"
2008,"Shayna",0.000131,"girl"
2008,"Essence",0.000131,"girl"
2008,"Leticia",0.00013,"girl"
2008,"Miya",0.00013,"girl"
2008,"Rory",0.00013,"girl"
2008,"Desirae",0.00013,"girl"
2008,"Kianna",0.00013,"girl"
2008,"Laurel",0.00013,"girl"
2008,"Neveah",0.00013,"girl"
2008,"Amaris",0.000129,"girl"
2008,"Hadassah",0.000129,"girl"
2008,"Dania",0.000129,"girl"
2008,"Hailie",0.000129,"girl"
2008,"Jamiya",0.000129,"girl"
2008,"Kathy",0.000129,"girl"
2008,"Laylah",0.000129,"girl"
2008,"Riya",0.000129,"girl"
2008,"Diya",0.000128,"girl"
2008,"Carleigh",0.000128,"girl"
2008,"Iyana",0.000128,"girl"
2008,"Kenley",0.000127,"girl"
2008,"Sloane",0.000127,"girl"
2008,"Elianna",0.000127,"girl"
